,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
5353,38.0,2011-04-15,362758.94,0.0,57.63,3.868,128.9107333,13.736
5408,38.0,2012-05-04,491755.69,0.0,76.03,4.171,131.136,11.627
5360,38.0,2011-06-03,396826.06,0.0,71.81,4.031,129.0490323,13.736
5432,38.0,2012-10-19,428806.46,0.0,68.66,4.449,131.1499677,10.199
5334,38.0,2010-12-03,351925.36,0.0,43.33,3.041,126.7313333,14.313
5345,38.0,2011-02-18,364606.7,0.0,53.35,3.43,127.99525,14.021
5386,38.0,2011-12-02,411252.02,0.0,52.5,3.701,129.8459667,12.89
5329,38.0,2010-10-29,341219.63,0.0,61.09,3.016,126.4364194,14.313
5421,38.0,2012-08-03,469311.17,0.0,88.16,3.76,130.737871,10.926
5328,38.0,2010-10-22,339042.18,0.0,68.85,3.014,126.3815484,14.313
5404,38.0,2012-04-06,499267.66,0.0,64.05,4.121,131.0375484,11.627
5352,38.0,2011-04-08,392152.3,0.0,64.47,4.003,128.8238065,13.736
5339,38.0,2011-01-07,386344.54,0.0,37.64,3.287,127.1917742,14.021
5332,38.0,2010-11-19,348593.99,0.0,58.18,3.161,126.6072,14.313
5367,38.0,2011-07-22,365562.67,0.0,91.17,3.794,129.1507742,13.503
5387,38.0,2011-12-09,435401.64,0.0,42.17,3.644,129.8555333,12.89
5301,38.0,2010-04-16,337723.49,0.0,64.95,3.109,126.5621,14.099
5321,38.0,2010-09-03,377096.55,0.0,83.12,3.087,126.1019355,14.18
5374,38.0,2011-09-09,397771.68,1.0,88.0,3.913,129.3686129,13.503
5380,38.0,2011-10-21,402709.17,0.0,73.05,3.842,129.7821613,12.89
5300,38.0,2010-04-09,341630.46,0.0,59.25,3.09,126.6019032,14.099
5297,38.0,2010-03-19,333025.47,0.0,59.57,3.054,126.6066452,13.975
5333,38.0,2010-11-26,360857.98,1.0,47.66,3.162,126.6692667,14.313
5365,38.0,2011-07-08,399699.17,0.0,89.9,3.705,129.1125,13.503
5418,38.0,2012-07-13,416036.75,0.0,95.61,3.723,130.683,10.926
5305,38.0,2010-05-14,346174.3,0.0,68.44,3.145,126.2085484,14.099
5399,38.0,2012-03-02,471115.38,0.0,52.27,4.178,130.6457931,12.187
5298,38.0,2010-03-26,335858.11,0.0,60.06,3.083,126.6050645,13.975
5369,38.0,2011-08-05,437631.44,0.0,90.61,3.803,129.1846452,13.503
5312,38.0,2010-07-02,361181.48,0.0,91.98,3.105,126.1392,14.18
5383,38.0,2011-11-11,411116.95,0.0,48.76,3.824,129.8167097,12.89
5370,38.0,2011-08-12,387844.05,0.0,91.04,3.701,129.2015806,13.503
5356,38.0,2011-05-06,422186.65,0.0,68.4,4.193,129.0444333,13.736
5427,38.0,2012-09-14,430944.39,0.0,83.64,4.133,130.9776667,10.926
5376,38.0,2011-09-23,394665.28,0.0,82.95,3.789,129.5183333,13.503
5372,38.0,2011-08-26,365672.55,0.0,94.61,3.74,129.2832581,13.503
5393,38.0,2012-01-20,405215.91,0.0,46.2,3.66,130.2792258,12.187
5433,38.0,2012-10-26,417290.38,0.0,65.95,4.301,131.1930968,10.199
5320,38.0,2010-08-27,322868.56,0.0,93.19,3.129,126.0892903,14.18
5412,38.0,2012-06-01,435579.7,0.0,78.11,4.277,130.9592258,11.627
5342,38.0,2011-01-28,357557.16,0.0,50.74,3.342,127.5800323,14.021
5337,38.0,2010-12-24,369106.72,0.0,52.02,3.236,126.9835806,14.313
5413,38.0,2012-06-08,448110.25,0.0,84.83,4.103,130.8896774,11.627
5396,38.0,2012-02-10,469787.38,1.0,52.27,3.722,130.3849032,12.187
5428,38.0,2012-09-21,409600.98,0.0,82.97,4.125,131.0103333,10.926
5398,38.0,2012-02-24,409411.61,0.0,53.13,3.95,130.5502069,12.187
5395,38.0,2012-02-03,457711.68,0.0,50.58,3.702,130.3496774,12.187
5400,38.0,2012-03-09,452792.53,0.0,54.54,4.25,130.7413793,12.187
5306,38.0,2010-05-21,340497.08,0.0,76.2,3.12,126.1843871,14.099
5351,38.0,2011-04-01,382098.13,0.0,63.63,3.772,128.7199355,13.736
5364,38.0,2011-07-01,387334.04,0.0,89.85,3.842,129.0894,13.503
5379,38.0,2011-10-14,400430.78,0.0,67.31,3.805,129.7706452,12.89
5409,38.0,2012-05-11,429914.6,0.0,77.27,4.186,131.1453333,11.627
5402,38.0,2012-03-23,412456.48,0.0,56.26,4.038,130.8966452,12.187
5359,38.0,2011-05-27,356886.1,0.0,76.67,4.087,129.0623548,13.736
5318,38.0,2010-08-13,341400.72,0.0,87.01,3.159,126.064,14.18
5377,38.0,2011-09-30,366819.84,0.0,83.26,3.877,129.6060667,13.503
5336,38.0,2010-12-17,334441.15,0.0,52.77,3.236,126.8794839,14.313
5420,38.0,2012-07-27,407186.47,0.0,93.47,3.769,130.7195806,10.926
5357,38.0,2011-05-13,366977.79,0.0,70.93,4.202,129.089,13.736
5319,38.0,2010-08-20,329139.73,0.0,92.81,3.041,126.0766452,14.18
5391,38.0,2012-01-06,478483.2,0.0,50.43,3.599,130.1575161,12.187
5292,38.0,2010-02-12,342214.9,1.0,47.87,2.946,126.4962581,13.975
5371,38.0,2011-08-19,362224.7,0.0,91.74,3.743,129.2405806,13.503
5381,38.0,2011-10-28,378539.17,0.0,67.41,3.727,129.7936774,12.89
5309,38.0,2010-06-11,354828.65,0.0,90.84,2.949,126.1119032,14.099
5422,38.0,2012-08-10,436690.13,0.0,95.91,3.811,130.7561613,10.926
5406,38.0,2012-04-20,401615.8,0.0,66.73,4.222,131.1173333,11.627
5394,38.0,2012-01-27,412882.31,0.0,50.43,3.675,130.3144516,12.187
5343,38.0,2011-02-04,402341.76,0.0,45.14,3.348,127.7195806,14.021
5344,38.0,2011-02-11,377672.46,1.0,51.3,3.381,127.859129,14.021
5373,38.0,2011-09-02,416953.51,0.0,93.66,3.798,129.3259355,13.503
5378,38.0,2011-10-07,449516.29,0.0,70.44,3.827,129.6938,12.89
5403,38.0,2012-03-30,408679.36,0.0,64.36,4.294,130.9670968,12.187
5291,38.0,2010-02-05,358496.14,0.0,49.47,2.962,126.4420645,13.975
5311,38.0,2010-06-25,322046.76,0.0,87.27,3.084,126.1266,14.099
5521,39.0,2011-10-07,1443884.39,0.0,71.68,3.285,215.7831333,7.716
5475,39.0,2010-11-19,1370659.54,0.0,55.5,2.771,210.65429,8.476
5542,39.0,2012-03-02,1453047.02,0.0,64.05,3.63,219.5340975,7.244
5442,39.0,2010-04-02,1463942.62,0.0,63.31,2.719,209.5938656,8.464
5454,39.0,2010-06-25,1280414.8,0.0,83.24,2.653,210.0975233,8.464
5455,39.0,2010-07-02,1352547.7,0.0,81.35,2.669,209.984205,8.36
5447,39.0,2010-05-07,1355704.21,0.0,74.86,2.835,209.1215867,8.464
5522,39.0,2011-10-14,1384721.84,0.0,73.79,3.274,216.0885258,7.716
5471,39.0,2010-10-22,1261109.01,0.0,71.73,2.725,210.6271444,8.476
5491,39.0,2011-03-11,1283716.81,0.0,58.35,3.459,212.8611313,8.395
5509,39.0,2011-07-15,1380257.12,0.0,85.96,3.575,214.1083654,8.177
5525,39.0,2011-11-04,1553629.59,0.0,58.04,3.332,216.5634344,7.716
5467,39.0,2010-09-24,1199449.54,0.0,78.5,2.624,210.3664469,8.36
5529,39.0,2011-12-02,1632894.58,0.0,53.14,3.172,217.4229206,7.716
5549,39.0,2012-04-20,1433391.04,0.0,70.04,3.877,220.2483937,6.989
5443,39.0,2010-04-09,1327035.27,0.0,68.15,2.77,209.400638,8.464
5573,39.0,2012-10-05,1574408.67,0.0,72.05,3.617,221.8533396,6.228
5496,39.0,2011-04-15,1348031.55,0.0,73.19,3.743,214.026217,8.3
5563,39.0,2012-07-27,1487797.54,0.0,82.89,3.407,220.6234054,6.623
5508,39.0,2011-07-08,1414564.53,0.0,84.33,3.48,214.0245556,8.177
5540,39.0,2012-02-17,1511041.69,0.0,52.75,3.51,219.1148297,7.244
5497,39.0,2011-04-22,1563140.85,0.0,74.98,3.807,214.1921572,8.3
5520,39.0,2011-09-30,1311775.83,0.0,81.51,3.355,215.4532259,8.177
5557,39.0,2012-06-15,1587499.82,0.0,81.33,3.393,220.4494148,6.989
5543,39.0,2012-03-09,1470764.35,0.0,61.64,3.669,219.7437314,7.244
5534,39.0,2012-01-06,1478537.93,0.0,55.83,3.157,218.4062876,7.244
5537,39.0,2012-01-27,1320301.61,0.0,60.65,3.29,218.7687195,7.244
5485,39.0,2011-01-28,1158698.44,0.0,47.94,3.01,210.9682412,8.395
5441,39.0,2010-03-26,1235094.66,0.0,54.83,2.732,209.7870932,8.554
5503,39.0,2011-06-03,1541745.59,0.0,83.59,3.699,214.0162805,8.3
5524,39.0,2011-10-28,1472663.1,0.0,71.05,3.372,216.4051315,7.716
5530,39.0,2011-12-09,1781528.77,0.0,49.36,3.158,217.6645878,7.716
5531,39.0,2011-12-16,1991824.05,0.0,58.58,3.159,217.8781339,7.716
5502,39.0,2011-05-27,1406124.14,0.0,82.1,3.786,214.2408462,8.3
5569,39.0,2012-09-07,1609811.75,1.0,83.71,3.73,221.1181142,6.623
5460,39.0,2010-08-06,1409989.67,0.0,84.92,2.627,210.2614925,8.36
5539,39.0,2012-02-10,1442988.44,1.0,52.89,3.409,218.9551002,7.244
5574,39.0,2012-10-12,1494417.07,0.0,69.88,3.601,222.0510793,6.228
5499,39.0,2011-05-06,1370920.87,0.0,68.75,3.906,214.5240376,8.3
5547,39.0,2012-04-06,1764847.94,0.0,73.49,3.891,220.1204125,6.989
5565,39.0,2012-08-10,1641867.92,0.0,83.47,3.494,220.6404663,6.623
5493,39.0,2011-03-25,1284334.79,0.0,71.17,3.473,213.3436744,8.395
5470,39.0,2010-10-15,1238742.0,0.0,69.96,2.72,210.5805944,8.476
5501,39.0,2011-05-20,1373907.21,0.0,73.31,3.907,214.465412,8.3
5553,39.0,2012-05-18,1522978.54,0.0,72.36,3.63,220.4252149,6.989
5487,39.0,2011-02-11,1227893.89,1.0,40.34,3.022,211.6985093,8.395
5536,39.0,2012-01-20,1394841.03,0.0,58.04,3.268,218.6755292,7.244
5559,39.0,2012-06-29,1492388.98,0.0,85.72,3.286,220.5278796,6.989
5548,39.0,2012-04-13,1580732.73,0.0,71.59,3.891,220.1953389,6.989
5532,39.0,2011-12-23,2554482.84,0.0,54.62,3.112,218.0541851,7.716
5511,39.0,2011-07-29,1426418.53,0.0,86.24,3.682,214.2343177,8.177
5516,39.0,2011-09-02,1465089.85,0.0,88.65,3.533,214.5516896,8.177
5438,39.0,2010-03-05,1266254.21,0.0,50.93,2.625,210.1092746,8.554
5480,39.0,2010-12-24,2495489.25,0.0,58.86,2.886,210.1805602,8.476
5576,39.0,2012-10-26,1569502.0,0.0,72.9,3.506,222.1136566,6.228
5489,39.0,2011-02-25,1240921.19,0.0,67.77,3.065,212.2912786,8.395
5488,39.0,2011-02-18,1335233.74,0.0,58.2,3.045,212.0063522,8.395
5459,39.0,2010-07-30,1308222.24,0.0,80.99,2.64,210.1286794,8.36
5451,39.0,2010-06-04,1512207.95,0.0,79.83,2.705,209.9398091,8.464
5495,39.0,2011-04-08,1350646.16,0.0,69.45,3.622,213.8116658,8.3
5554,39.0,2012-05-25,1596036.66,0.0,78.31,3.561,220.4287124,6.989
5498,39.0,2011-04-29,1379651.87,0.0,76.47,3.81,214.3580974,8.3
5575,39.0,2012-10-19,1577486.33,0.0,71.45,3.594,222.0951719,6.228
5541,39.0,2012-02-24,1412065.04,0.0,61.1,3.555,219.3244636,7.244
5486,39.0,2011-02-04,1343773.94,0.0,45.96,2.989,211.3333753,8.395
5481,39.0,2010-12-31,1230012.16,1.0,52.45,2.943,210.182398,8.476
5514,39.0,2011-08-19,1629066.9,0.0,87.93,3.554,214.4239935,8.177
5456,39.0,2010-07-09,1330473.47,0.0,81.1,2.642,209.8708867,8.36
5462,39.0,2010-08-20,1471816.52,0.0,85.73,2.664,210.3617581,8.36
5528,39.0,2011-11-25,2338832.4,1.0,66.36,3.236,217.1812533,7.716
5458,39.0,2010-07-23,1314651.83,0.0,82.2,2.608,209.9958663,8.36
5466,39.0,2010-09-17,1252915.43,0.0,81.83,2.582,210.2924504,8.36
5477,39.0,2010-12-03,1431910.98,0.0,53.55,2.708,210.376263,8.476
5436,39.0,2010-02-19,1230591.97,0.0,43.96,2.514,210.0451024,8.554
5552,39.0,2012-05-11,1470792.41,0.0,75.52,3.688,220.4075581,6.989
5463,39.0,2010-08-27,1417515.93,0.0,84.31,2.619,210.3292106,8.36
5518,39.0,2011-09-16,1372500.63,0.0,83.11,3.526,214.7934111,8.177
5440,39.0,2010-03-19,1301590.13,0.0,58.62,2.72,209.9803208,8.554
5523,39.0,2011-10-21,1465283.29,0.0,67.65,3.353,216.2468287,7.716
5439,39.0,2010-03-12,1244391.83,0.0,61.88,2.667,210.1413607,8.554
5483,39.0,2011-01-14,1193199.39,0.0,41.74,2.983,210.2379731,8.395
5476,39.0,2010-11-26,2149355.2,1.0,67.75,2.735,210.5152765,8.476
5445,39.0,2010-04-23,1280231.85,0.0,67.64,2.795,209.2199574,8.464
5568,39.0,2012-08-31,1710923.94,0.0,83.72,3.638,220.9853964,6.623
5494,39.0,2011-04-01,1316849.36,0.0,66.57,3.524,213.5776701,8.3
5479,39.0,2010-12-17,1842172.46,0.0,55.31,2.869,210.1787224,8.476
5468,39.0,2010-10-01,1219583.91,0.0,72.74,2.603,210.4404433,8.476
5464,39.0,2010-09-03,1345167.61,0.0,82.13,2.577,210.2966631,8.36
5505,39.0,2011-06-17,1451392.67,0.0,85.21,3.637,213.7481256,8.3
5507,39.0,2011-07-01,1429829.36,0.0,84.93,3.524,213.9324122,8.177
5513,39.0,2011-08-12,1514055.97,0.0,88.27,3.638,214.3602701,8.177
5453,39.0,2010-06-18,1368312.45,0.0,83.96,2.637,210.2108417,8.464
5572,39.0,2012-09-28,1495607.07,0.0,78.04,3.666,221.6556,6.623
5446,39.0,2010-04-30,1263836.59,0.0,70.03,2.78,209.170772,8.464
5556,39.0,2012-06-08,1623442.24,0.0,81.12,3.452,220.4357073,6.989
5538,39.0,2012-02-03,1396150.15,0.0,60.69,3.36,218.8619099,7.244
5560,39.0,2012-07-06,1659221.99,0.0,81.05,3.227,220.567112,6.623
5478,39.0,2010-12-10,1630564.48,0.0,50.81,2.843,210.2372494,8.476
5474,39.0,2010-11-12,1291398.71,0.0,62.21,2.728,210.7667944,8.476
5512,39.0,2011-08-05,1518790.89,0.0,87.73,3.684,214.2972939,8.177
5617,40.0,2010-11-12,935481.32,0.0,38.5,2.961,132.9783226,5.287
5622,40.0,2010-12-17,1179036.3,0.0,23.01,3.139,132.6804516,5.287
5717,40.0,2012-10-12,982523.26,0.0,47.35,4.029,138.9117,4.145
5634,40.0,2011-03-11,860255.58,0.0,30.53,3.6,133.7361429,5.114
5677,40.0,2012-01-06,954576.86,0.0,23.29,3.439,136.698129,4.261
5684,40.0,2012-02-24,919301.81,0.0,29.88,3.751,137.3411034,4.261
5719,40.0,2012-10-26,921264.52,0.0,49.65,3.917,138.7281613,4.145
5692,40.0,2012-04-20,896979.93,0.0,55.3,4.046,137.9230667,4.125
5706,40.0,2012-07-27,954396.85,0.0,67.88,3.701,138.2033871,4.156
5577,40.0,2010-02-05,1001943.8,0.0,14.48,2.788,131.5279032,5.892
5598,40.0,2010-07-02,1087578.78,0.0,65.47,2.815,132.5218667,5.326
5687,40.0,2012-03-16,891154.18,0.0,37.13,3.867,137.5843871,4.261
5605,40.0,2010-08-20,932397.0,0.0,67.05,2.796,132.6616129,5.326
5650,40.0,2011-07-01,1048866.3,0.0,65.25,3.815,135.4468,4.584
5610,40.0,2010-09-24,844373.31,0.0,55.63,2.718,132.7619333,5.326
5713,40.0,2012-09-14,901709.82,0.0,59.38,3.988,138.5673,4.156
5583,40.0,2010-03-19,894865.3,0.0,40.54,2.834,131.8242903,5.892
5647,40.0,2011-06-10,984336.04,0.0,64.19,3.924,134.9425484,4.781
5680,40.0,2012-01-27,770157.29,0.0,22.91,3.568,136.9598387,4.261
5666,40.0,2011-10-21,942319.65,0.0,51.61,3.618,136.5017742,4.42
5664,40.0,2011-10-07,1070389.98,0.0,50.21,3.633,136.472,4.42
5669,40.0,2011-11-11,1037687.07,0.0,40.75,3.57,136.4618065,4.42
5702,40.0,2012-06-29,988764.84,0.0,64.42,3.577,138.1962667,4.125
5614,40.0,2010-10-22,882180.91,0.0,41.25,2.919,132.8170968,5.287
5584,40.0,2010-03-26,873354.58,0.0,39.51,2.831,131.863129,5.892
5658,40.0,2011-08-26,969611.3,0.0,65.01,3.796,136.2136129,4.584
5582,40.0,2010-03-12,899352.4,0.0,35.1,2.805,131.784,5.892
5578,40.0,2010-02-12,955338.29,1.0,20.84,2.771,131.5866129,5.892
5668,40.0,2011-11-04,1011321.18,0.0,35.4,3.586,136.475129,4.42
5667,40.0,2011-10-28,941675.95,0.0,42.09,3.604,136.4884516,4.42
5697,40.0,2012-05-25,991054.49,0.0,65.25,3.85,138.1101935,4.125
5579,40.0,2010-02-19,916289.2,0.0,27.84,2.747,131.637,5.892
5673,40.0,2011-12-09,1158708.98,0.0,34.48,3.47,136.5030667,4.42
5630,40.0,2011-02-11,931939.52,1.0,16.87,3.255,133.260871,5.114
5595,40.0,2010-06-11,1007574.67,0.0,59.42,2.83,132.4357419,5.435
5587,40.0,2010-04-16,882636.96,0.0,43.3,2.885,131.9809,5.435
5682,40.0,2012-02-10,999785.48,1.0,23.92,3.655,137.1666774,4.261
5681,40.0,2012-02-03,979552.34,0.0,27.86,3.633,137.0632581,4.261
5638,40.0,2011-04-08,947753.32,0.0,34.77,3.72,134.1777742,4.781
5626,40.0,2011-01-14,771315.62,0.0,18.55,3.215,132.9510645,5.114
5602,40.0,2010-07-30,953393.02,0.0,71.35,2.792,132.5983871,5.326
5672,40.0,2011-12-02,1059676.62,0.0,38.51,3.501,136.4909333,4.42
5711,40.0,2012-08-31,987264.67,0.0,66.11,3.884,138.3771935,4.156
5691,40.0,2012-04-13,857811.17,0.0,40.65,4.025,137.868,4.125
5661,40.0,2011-09-16,890661.79,0.0,58.28,3.809,136.3145,4.584
5699,40.0,2012-06-08,1079386.88,0.0,55.78,3.746,138.1174194,4.125
5640,40.0,2011-04-22,965056.4,0.0,39.32,3.919,134.3571,4.781
5633,40.0,2011-03-04,977070.62,0.0,18.49,3.437,133.6141429,5.114
5648,40.0,2011-06-17,971422.67,0.0,59.16,3.873,135.0837333,4.781
5604,40.0,2010-08-13,924011.76,0.0,67.47,2.81,132.63,5.326
5660,40.0,2011-09-09,1021391.99,1.0,64.83,3.809,136.2745806,4.584
5624,40.0,2010-12-31,811318.3,1.0,19.29,3.177,132.8150323,5.287
5714,40.0,2012-09-21,899768.4,0.0,54.12,4.056,138.6534,4.156
5637,40.0,2011-04-01,841889.08,0.0,28.6,3.638,134.0682581,4.781
5608,40.0,2010-09-10,967310.82,1.0,62.75,2.717,132.7564516,5.326
5703,40.0,2012-07-06,1182901.56,0.0,69.08,3.538,138.2296333,4.156
5600,40.0,2010-07-16,959229.09,0.0,74.25,2.796,132.5667742,5.326
5710,40.0,2012-08-24,945318.47,0.0,63.91,3.874,138.2814516,4.156
5643,40.0,2011-05-13,903864.02,0.0,54.09,4.095,134.593,4.781
5654,40.0,2011-07-29,929096.9,0.0,67.45,3.898,135.9639355,4.584
5653,40.0,2011-07-22,980642.1,0.0,73.34,3.882,135.8738387,4.584
5588,40.0,2010-04-23,844958.49,0.0,45.85,2.895,132.0226667,5.435
5646,40.0,2011-06-03,1075687.74,0.0,66.16,3.973,134.8551613,4.781
5642,40.0,2011-05-06,1016752.55,0.0,50.81,4.078,134.5143667,4.781
5715,40.0,2012-09-28,919595.44,0.0,50.98,4.018,138.7395,4.156
5596,40.0,2010-06-18,973105.3,0.0,60.97,2.805,132.4733333,5.435
5704,40.0,2012-07-13,979848.71,0.0,67.48,3.561,138.263,4.156
5597,40.0,2010-06-25,940405.03,0.0,69.72,2.81,132.4976,5.435
5662,40.0,2011-09-23,876583.98,0.0,54.09,3.758,136.367,4.584
5619,40.0,2010-11-26,1166142.85,1.0,32.94,3.07,132.8369333,5.287
5696,40.0,2012-05-18,896295.41,0.0,57.59,3.899,138.1065806,4.125
5655,40.0,2011-08-05,1063818.2,0.0,68.1,3.903,136.0540323,4.584
5679,40.0,2012-01-20,811365.42,0.0,14.02,3.542,136.8564194,4.261
5586,40.0,2010-04-09,919839.19,0.0,54.31,2.849,131.9408065,5.435
5609,40.0,2010-09-17,855046.95,0.0,55.34,2.716,132.7670667,5.326
5593,40.0,2010-05-28,1008483.07,0.0,67.88,2.906,132.2939355,5.435
5618,40.0,2010-11-19,852452.93,0.0,40.52,3.03,132.9172,5.287
5620,40.0,2010-12-03,1000582.06,0.0,33.6,3.065,132.7566667,5.287
5712,40.0,2012-09-07,1088248.4,1.0,65.06,3.921,138.4729355,4.156
5698,40.0,2012-06-01,1037464.27,0.0,64.75,3.798,138.1138065,4.125
5615,40.0,2010-10-29,875038.84,0.0,47.1,2.938,132.8708387,5.287
5716,40.0,2012-10-05,1069112.0,0.0,57.21,4.027,138.8256,4.145
5708,40.0,2012-08-10,1007906.43,0.0,70.09,3.772,138.1437742,4.156
5709,40.0,2012-08-17,969387.48,0.0,69.41,3.84,138.1857097,4.156
5676,40.0,2011-12-30,908853.15,1.0,18.75,3.402,136.6432581,4.42
5718,40.0,2012-10-19,918170.5,0.0,46.33,4.0,138.8336129,4.145
5636,40.0,2011-03-25,834621.39,0.0,28.89,3.624,133.9587419,5.114
5613,40.0,2010-10-15,917883.17,0.0,44.56,2.878,132.7633548,5.287
5629,40.0,2011-02-04,904261.65,0.0,13.29,3.24,133.1834194,5.114
5671,40.0,2011-11-25,1230011.95,1.0,32.76,3.536,136.4788,4.42
5589,40.0,2010-04-30,816838.31,0.0,46.5,2.935,132.0644333,5.435
5590,40.0,2010-05-07,1009797.06,0.0,60.05,2.981,132.1062,5.435
5594,40.0,2010-06-04,1052429.03,0.0,65.7,2.857,132.3648387,5.435
5651,40.0,2011-07-08,1107366.06,0.0,67.86,3.784,135.6283333,4.584
5585,40.0,2010-04-02,1041202.13,0.0,41.39,2.826,131.9019677,5.435
5631,40.0,2011-02-18,968694.45,0.0,21.82,3.263,133.3701429,5.114
5695,40.0,2012-05-11,967729.35,0.0,52.06,3.947,138.0882667,4.125
5707,40.0,2012-08-03,1068346.76,0.0,70.15,3.698,138.1735806,4.156
5644,40.0,2011-05-20,907110.83,0.0,56.38,4.101,134.6803871,4.781
5693,40.0,2012-04-27,875372.91,0.0,47.51,4.023,137.9781333,4.125
5756,41.0,2010-10-15,1133913.33,0.0,49.91,2.762,190.8623087,7.508
5836,41.0,2012-04-27,1248950.65,0.0,57.66,3.927,197.664546,6.547
5851,41.0,2012-08-10,1504545.94,0.0,71.73,3.509,198.0795651,6.432
5856,41.0,2012-09-14,1306644.25,0.0,59.39,3.659,198.1267184,6.432
5774,41.0,2011-02-18,1203399.64,0.0,39.39,3.051,191.9178331,7.241
5766,41.0,2010-12-24,2225016.73,0.0,29.81,2.781,191.1430189,7.508
5772,41.0,2011-02-04,1179420.5,0.0,14.56,3.011,191.7625895,7.241
5729,41.0,2010-04-09,1082158.21,0.0,37.3,2.75,189.6901012,7.363
5771,41.0,2011-01-28,1026439.93,0.0,32.23,3.008,191.667891,7.241
5725,41.0,2010-03-12,1023997.71,0.0,33.4,2.684,189.7372075,7.541
5816,41.0,2011-12-09,1548661.45,0.0,17.05,3.331,195.8742575,6.759
5815,41.0,2011-12-02,1292436.23,0.0,34.53,3.378,195.8223287,6.759
5738,41.0,2010-06-11,1217199.39,0.0,63.36,2.684,189.4000734,7.363
5842,41.0,2012-06-08,1436383.84,0.0,65.11,3.741,197.6551863,6.547
5779,41.0,2011-03-25,1140578.16,0.0,41.11,3.414,192.1964844,7.241
5827,41.0,2012-02-24,1224915.66,0.0,27.89,3.129,196.9499007,6.589
5800,41.0,2011-08-19,1412959.97,0.0,70.55,3.499,194.2500634,6.901
5809,41.0,2011-10-21,1214944.29,0.0,45.62,3.548,195.1789994,6.759
5741,41.0,2010-07-02,1273279.79,0.0,69.39,2.728,189.4882603,7.335
5787,41.0,2011-05-20,1244542.33,0.0,41.11,3.828,192.831317,6.934
5839,41.0,2012-05-18,1331514.44,0.0,55.24,3.837,197.5553137,6.547
5763,41.0,2010-12-03,1220115.75,0.0,33.0,2.712,190.9931437,7.508
5769,41.0,2011-01-14,1052609.16,0.0,22.44,2.911,191.4784939,7.241
5796,41.0,2011-07-22,1292830.93,0.0,74.11,3.545,193.5120367,6.901
5797,41.0,2011-07-29,1248330.1,0.0,71.3,3.547,193.711525,6.901
5817,41.0,2011-12-16,1682368.32,0.0,25.01,3.266,195.9841685,6.759
5789,41.0,2011-06-03,1297584.95,0.0,54.81,3.763,192.8418131,6.934
5799,41.0,2011-08-12,1356689.88,0.0,67.65,3.542,194.1105017,6.901
5811,41.0,2011-11-04,1315684.86,0.0,35.04,3.527,195.4847959,6.759
5857,41.0,2012-09-21,1276609.36,0.0,59.81,3.765,198.358523,6.432
5721,41.0,2010-02-12,1075656.34,1.0,23.04,2.572,189.4642725,7.541
5757,41.0,2010-10-22,1156003.7,0.0,48.09,2.762,190.9070184,7.508
5731,41.0,2010-04-23,1067340.74,0.0,45.29,2.776,189.6190057,7.363
5791,41.0,2011-06-17,1289151.84,0.0,62.3,3.697,192.9034759,6.934
5767,41.0,2010-12-31,1001790.16,1.0,25.19,2.829,191.2557002,7.508
5758,41.0,2010-10-29,1144854.56,0.0,42.16,2.748,190.951728,7.508
5762,41.0,2010-11-26,1866681.57,1.0,25.3,2.742,191.0121805,7.508
5810,41.0,2011-10-28,1274463.02,0.0,37.02,3.55,195.3318977,6.759
5747,41.0,2010-08-13,1285976.53,0.0,70.24,2.723,190.2611552,7.335
5849,41.0,2012-07-27,1344723.97,0.0,73.31,3.57,197.9792136,6.432
5788,41.0,2011-05-27,1278304.33,0.0,50.56,3.795,192.8365651,6.934
5792,41.0,2011-06-24,1244381.98,0.0,59.54,3.661,192.9982655,6.934
5819,41.0,2011-12-30,1264014.16,1.0,34.12,3.119,196.3586101,6.759
5764,41.0,2010-12-10,1434908.13,0.0,33.9,2.728,190.9741069,7.508
5730,41.0,2010-04-16,1043388.79,0.0,46.79,2.765,189.6628845,7.363
5750,41.0,2010-09-03,1223355.5,0.0,64.13,2.773,190.3621607,7.335
5737,41.0,2010-06-04,1305068.1,0.0,60.13,2.7,189.422658,7.363
5785,41.0,2011-05-06,1244956.91,0.0,41.2,3.735,192.7252006,6.934
5773,41.0,2011-02-11,1150003.36,1.0,16.81,3.037,191.8572881,7.241
5749,41.0,2010-08-27,1173131.63,0.0,70.59,2.731,190.3284922,7.335
5755,41.0,2010-10-08,1162042.24,0.0,57.1,2.745,190.7763218,7.508
5777,41.0,2011-03-11,1159089.6,0.0,31.6,3.372,192.058484,7.241
5806,41.0,2011-09-30,1160619.61,0.0,61.77,3.538,194.8779718,6.901
5739,41.0,2010-06-18,1202963.06,0.0,54.9,2.674,189.4185259,7.363
5746,41.0,2010-08-06,1338132.72,0.0,69.21,2.69,190.0990028,7.335
5795,41.0,2011-07-15,1245772.7,0.0,68.18,3.532,193.3125484,6.901
5831,41.0,2012-03-23,1215354.38,0.0,44.04,3.664,197.2295234,6.589
5723,41.0,2010-02-26,991941.73,0.0,21.84,2.586,189.6018023,7.541
5861,41.0,2012-10-19,1326197.24,0.0,49.56,3.75,199.1481963,6.195
5753,41.0,2010-09-24,1110941.78,0.0,60.11,2.793,190.5713264,7.335
5736,41.0,2010-05-28,1246654.24,0.0,56.97,2.737,189.4452425,7.363
