,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
3379,24.0,2011-10-28,1307142.75,0.0,48.0,3.757,136.4884516,8.454
3350,24.0,2011-04-08,1273670.32,0.0,44.7,3.895,134.1777742,8.212
3401,24.0,2012-03-30,1230106.13,0.0,47.28,4.098,137.7261935,8.659
3307,24.0,2010-06-11,1375458.21,0.0,64.84,2.972,132.4357419,8.211
3341,24.0,2011-02-04,1225182.04,0.0,23.83,3.4,133.1834194,8.252
3411,24.0,2012-06-08,1406313.13,0.0,59.93,3.871,138.1174194,8.983
3356,24.0,2011-05-20,1234281.7,0.0,59.84,4.202,134.6803871,8.212
3384,24.0,2011-12-02,1335647.1,0.0,47.21,3.666,136.4909333,8.454
3306,24.0,2010-06-04,1566668.91,0.0,71.99,3.006,132.3648387,8.211
3323,24.0,2010-10-01,1215273.2,0.0,66.88,2.84,132.7568,8.275
3383,24.0,2011-11-25,1761235.67,1.0,41.83,3.689,136.4788,8.454
3382,24.0,2011-11-18,1297535.69,0.0,48.17,3.717,136.4666667,8.454
3397,24.0,2012-03-02,1213994.39,0.0,35.36,3.983,137.4238966,8.659
3291,24.0,2010-02-19,1385362.49,0.0,31.05,2.909,131.637,8.326
3421,24.0,2012-08-17,1397970.54,0.0,72.87,3.963,138.1857097,8.953
3386,24.0,2011-12-16,1624994.43,0.0,36.0,3.611,136.5335161,8.454
3434,25.0,2010-02-19,676260.67,0.0,24.16,2.745,204.4321004,8.187
3545,25.0,2012-04-06,791356.9,0.0,44.73,3.996,214.2387053,7.139
3464,25.0,2010-09-17,628989.88,0.0,60.13,2.706,204.7513279,7.527
3471,25.0,2010-11-05,696314.53,0.0,38.8,2.917,205.160837,7.484
3525,25.0,2011-11-18,728525.6,0.0,46.41,3.53,211.1847207,7.082
3512,25.0,2011-08-19,688958.75,0.0,68.09,3.747,208.8424359,7.274
3453,25.0,2010-07-02,759407.87,0.0,66.42,2.815,204.4650559,7.527
3528,25.0,2011-12-09,916446.02,0.0,38.69,3.415,211.8667856,7.082
3467,25.0,2010-10-08,674283.86,0.0,48.46,2.764,204.951982,7.484
3518,25.0,2011-09-30,639160.24,0.0,60.7,3.645,209.807836,7.274
3548,25.0,2012-04-27,655157.32,0.0,44.2,4.004,214.4223063,7.139
3509,25.0,2011-07-29,668390.82,0.0,74.72,3.829,208.6564699,7.274
3561,25.0,2012-07-27,659109.53,0.0,72.98,3.647,214.7382432,7.28
3539,25.0,2012-02-24,613501.05,0.0,35.51,3.739,213.4725116,6.961
3544,25.0,2012-03-30,684348.92,0.0,47.92,3.953,214.1647079,6.961
3564,25.0,2012-08-17,728467.72,0.0,66.99,3.807,214.825578,7.28
3489,25.0,2011-03-11,599828.39,0.0,36.73,3.582,207.1882876,7.343
3515,25.0,2011-09-09,673248.48,1.0,67.51,3.738,209.0225562,7.274
3573,25.0,2012-10-19,685531.85,0.0,51.93,3.969,216.1464699,7.293
3447,25.0,2010-05-21,704113.22,0.0,57.17,2.958,203.8770235,7.856
3457,25.0,2010-07-30,682124.34,0.0,71.99,2.781,204.605272,7.527
3475,25.0,2010-12-03,885572.96,0.0,32.41,3.046,204.8249189,7.484
3534,25.0,2012-01-20,594744.89,0.0,23.87,3.533,212.8336399,6.961
3550,25.0,2012-05-11,739866.16,0.0,59.21,3.889,214.5319099,7.139
3516,25.0,2011-09-16,628720.46,0.0,62.05,3.742,209.1893892,7.274
3478,25.0,2010-12-24,1295391.19,0.0,22.94,3.141,204.6376731,7.484
3440,25.0,2010-04-02,822486.37,0.0,47.2,2.85,204.0252842,7.856
3540,25.0,2012-03-02,643155.89,0.0,36.01,3.816,213.6718127,6.961
3452,25.0,2010-06-25,737569.14,0.0,72.17,2.808,204.5675459,7.856
3507,25.0,2011-07-15,680510.23,0.0,72.67,3.76,208.5309337,7.274
3559,25.0,2012-07-13,714093.95,0.0,73.87,3.523,214.728027,7.28
3498,25.0,2011-05-13,684783.15,0.0,60.1,4.066,208.9599189,7.287
3501,25.0,2011-06-03,737551.74,0.0,70.69,3.922,208.3551116,7.287
3554,25.0,2012-06-08,730254.19,0.0,58.48,3.689,214.5527132,7.139
3454,25.0,2010-07-09,719591.13,0.0,75.24,2.793,204.3625658,7.527
3513,25.0,2011-08-26,726422.55,0.0,66.8,3.704,208.902476,7.274
3558,25.0,2012-07-06,753385.55,0.0,75.52,3.475,214.6873514,7.28
3572,25.0,2012-10-12,697317.41,0.0,43.74,4.0,216.1150568,7.293
3555,25.0,2012-06-15,753860.89,0.0,68.34,3.62,214.5653243,7.139
3570,25.0,2012-09-28,683300.84,0.0,54.52,3.997,215.7367162,7.28
3556,25.0,2012-06-22,721601.9,0.0,73.52,3.564,214.606,7.139
3531,25.0,2011-12-30,683665.37,1.0,32.42,3.389,212.4035763,7.082
3502,25.0,2011-06-10,740259.63,0.0,71.45,3.881,208.1535092,7.287
3576,26.0,2010-02-12,1015684.09,1.0,18.14,2.771,131.5866129,8.488
3604,26.0,2010-08-27,977322.52,0.0,57.23,2.77,132.6932258,8.445
3648,26.0,2011-07-01,1070119.09,0.0,59.89,3.815,135.4468,7.767
3627,26.0,2011-02-04,911807.02,0.0,11.17,3.24,133.1834194,7.907
3651,26.0,2011-07-22,1017867.8,0.0,69.52,3.882,135.8738387,7.767
3640,26.0,2011-05-06,1024778.23,0.0,45.0,4.078,134.5143667,7.818
3580,26.0,2010-03-12,963382.09,0.0,31.1,2.805,131.784,8.488
3603,26.0,2010-08-20,1007385.36,0.0,62.68,2.796,132.6616129,8.445
3622,26.0,2010-12-31,877268.29,1.0,18.73,3.177,132.8150323,8.149
3617,26.0,2010-11-26,1286833.62,1.0,28.11,3.07,132.8369333,8.149
3666,26.0,2011-11-04,988950.75,0.0,31.7,3.586,136.475129,7.598
3609,26.0,2010-10-01,923221.52,0.0,57.8,2.717,132.7568,8.149
3618,26.0,2010-12-03,1016143.64,0.0,27.73,3.065,132.7566667,8.149
3707,26.0,2012-08-17,1068292.56,0.0,65.54,3.84,138.1857097,7.405
3633,26.0,2011-03-18,887426.12,0.0,31.76,3.634,133.8492258,7.907
3681,26.0,2012-02-17,965788.76,0.0,23.9,3.703,137.2583103,7.467
3680,26.0,2012-02-10,1081005.64,1.0,23.89,3.655,137.1666774,7.467
3668,26.0,2011-11-18,946091.79,0.0,37.78,3.571,136.4666667,7.598
3694,26.0,2012-05-18,978082.84,0.0,52.55,3.899,138.1065806,7.489
3605,26.0,2010-09-03,1037549.71,0.0,66.93,2.735,132.7248387,8.445
3644,26.0,2011-06-03,1054454.4,0.0,60.49,3.973,134.8551613,7.818
3701,26.0,2012-07-06,1180470.8,0.0,64.94,3.538,138.2296333,7.405
3601,26.0,2010-08-06,1125329.77,0.0,62.93,2.792,132.6141935,8.445
3579,26.0,2010-03-05,1005669.58,0.0,28.6,2.766,131.735,8.488
3716,26.0,2012-10-19,975578.02,0.0,43.51,4.0,138.8336129,7.138
3660,26.0,2011-09-23,923644.6,0.0,50.72,3.758,136.367,7.767
3697,26.0,2012-06-08,1106176.83,0.0,49.43,3.746,138.1174194,7.489
3646,26.0,2011-06-17,981646.46,0.0,54.5,3.873,135.0837333,7.818
3682,26.0,2012-02-24,917924.47,0.0,28.06,3.751,137.3411034,7.467
3706,26.0,2012-08-10,1121476.51,0.0,67.01,3.772,138.1437742,7.405
3717,26.0,2012-10-26,958619.8,0.0,46.95,3.917,138.7281613,7.138
3663,26.0,2011-10-14,987886.08,0.0,53.91,3.583,136.5150968,7.598
3654,26.0,2011-08-12,1087644.5,0.0,62.99,3.88,136.144129,7.767
3577,26.0,2010-02-19,999348.55,0.0,22.62,2.747,131.637,8.488
3679,26.0,2012-02-03,939158.25,0.0,25.24,3.633,137.0632581,7.467
3613,26.0,2010-10-29,895069.88,0.0,40.3,2.938,132.8708387,8.149
3626,26.0,2011-01-28,817485.14,0.0,5.54,3.243,133.1059677,7.907
3700,26.0,2012-06-29,1051190.44,0.0,60.71,3.577,138.1962667,7.489
3708,26.0,2012-08-24,1022704.2,0.0,62.08,3.874,138.2814516,7.405
3629,26.0,2011-02-18,981978.02,0.0,19.63,3.263,133.3701429,7.907
3625,26.0,2011-01-21,809833.21,0.0,12.98,3.232,133.0285161,7.907
3650,26.0,2011-07-15,1021534.7,0.0,64.43,3.827,135.7837419,7.767
3638,26.0,2011-04-22,921700.61,0.0,33.81,3.919,134.3571,7.818
3832,27.0,2012-04-13,1650405.21,0.0,52.22,4.187,141.8433929,8.253
3850,27.0,2012-08-17,1735339.59,0.0,76.51,3.963,142.2157385,8.239
3737,27.0,2010-06-18,1887182.27,0.0,70.0,2.942,136.3243393,8.058
3854,27.0,2012-09-14,1519604.5,0.0,68.72,4.088,142.5938833,8.239
3746,27.0,2010-08-20,1936878.46,0.0,75.16,2.913,136.5249182,7.982
3759,27.0,2010-11-19,1704785.74,0.0,50.81,3.138,136.7715714,8.021
3723,27.0,2010-03-12,1925113.12,0.0,45.98,2.938,135.6270013,8.237
3851,27.0,2012-08-24,1780443.36,0.0,72.93,3.997,142.3105933,8.239
3768,27.0,2011-01-21,1517029.9,0.0,30.13,3.391,136.8870657,7.827
3773,27.0,2011-02-25,1688935.71,0.0,33.05,3.452,137.3764439,7.827
3849,27.0,2012-08-10,1720537.26,0.0,78.44,3.863,142.1705634,8.239
3821,27.0,2012-01-27,1263534.86,0.0,36.96,3.737,140.9124021,8.009
3722,27.0,2010-03-05,1313729.72,0.0,38.07,2.919,135.5732602,8.237
3770,27.0,2011-02-04,1628100.79,0.0,28.7,3.4,137.0542431,7.827
3803,27.0,2011-09-23,1606208.68,0.0,63.61,3.899,140.32725,7.85
3788,27.0,2011-06-10,1817914.71,0.0,73.26,4.025,138.8606382,7.725
3732,27.0,2010-05-14,1842465.78,0.0,53.82,3.112,136.010394,8.058
3763,27.0,2010-12-17,2350098.36,0.0,31.62,3.301,136.5292811,8.021
3798,27.0,2011-08-19,1781905.24,0.0,72.97,3.942,140.1289205,7.85
3757,27.0,2010-11-05,1686010.02,0.0,45.91,3.049,136.7862258,8.021
3800,27.0,2011-09-02,1511717.53,0.0,71.44,3.879,140.196985,7.85
3853,27.0,2012-09-07,1840955.23,1.0,76.0,4.076,142.500303,8.239
3814,27.0,2011-12-09,2014665.98,0.0,46.28,3.627,140.4397857,7.906
3725,27.0,2010-03-26,1836714.84,0.0,52.34,2.963,135.7073618,8.237
3838,27.0,2012-05-25,1818906.73,0.0,64.77,3.979,142.1032776,8.253
3776,27.0,2011-03-18,1624539.21,0.0,46.65,3.796,137.7398929,7.827
3847,27.0,2012-07-27,1625883.71,0.0,76.01,3.82,142.2126924,8.239
3720,27.0,2010-02-19,1945070.33,0.0,32.44,2.909,135.4657781,8.237
3781,27.0,2011-04-22,1921655.48,0.0,50.02,4.061,138.2475036,7.725
3808,27.0,2011-10-28,1710372.4,0.0,51.81,3.757,140.4447903,7.906
3728,27.0,2010-04-16,1857500.96,0.0,54.95,3.01,135.82725,8.058
3782,27.0,2011-04-29,1642074.64,0.0,61.71,4.117,138.3303119,7.725
3812,27.0,2011-11-25,2504400.71,1.0,47.88,3.689,140.4217857,7.906
3815,27.0,2011-12-16,2205919.86,0.0,40.68,3.611,140.4700795,7.906
3726,27.0,2010-04-02,2053952.97,0.0,46.9,2.957,135.7464988,8.058
3842,27.0,2012-06-22,1837884.79,0.0,73.23,3.722,142.1606464,8.253
3857,27.0,2012-10-05,1591816.88,0.0,64.5,4.151,142.8516833,8.0
3848,27.0,2012-08-03,1705810.84,0.0,75.22,3.819,142.1916279,8.239
3836,27.0,2012-05-11,1674306.31,0.0,58.97,4.055,142.0759262,8.253
3831,27.0,2012-04-06,1899013.34,0.0,48.73,4.143,141.7712396,8.253
3829,27.0,2012-03-23,1620839.34,0.0,57.3,4.054,141.6269332,8.009
3840,27.0,2012-06-08,1764756.31,0.0,64.05,3.871,142.1158099,8.253
3843,27.0,2012-06-29,1842555.32,0.0,73.94,3.667,142.1920381,8.253
3981,28.0,2012-05-25,1151214.41,0.0,83.84,4.293,131.0287742,11.627
3950,28.0,2011-10-21,1203172.05,0.0,73.05,3.842,129.7821613,12.89
3942,28.0,2011-08-26,1166479.51,0.0,94.61,3.74,129.2832581,13.503
3875,28.0,2010-05-14,1245898.73,0.0,68.44,3.145,126.2085484,14.099
3906,28.0,2010-12-17,1510443.62,0.0,52.77,3.236,126.8794839,14.313
3921,28.0,2011-04-01,1336838.41,0.0,63.63,3.772,128.7199355,13.736
3929,28.0,2011-05-27,1160043.98,0.0,76.67,4.087,129.0623548,13.736
3958,28.0,2011-12-16,1429954.66,0.0,43.29,3.6,129.8980645,12.89
3987,28.0,2012-07-06,1500863.54,0.0,89.13,3.765,130.7196333,10.926
3895,28.0,2010-10-01,1203080.41,0.0,85.2,3.001,126.2346,14.313
3869,28.0,2010-04-02,1441559.4,0.0,59.84,3.086,126.6034839,14.099
3894,28.0,2010-09-24,1111797.21,0.0,81.77,2.939,126.1900333,14.18
3934,28.0,2011-07-01,1319054.57,0.0,89.85,3.842,129.0894,13.503
3889,28.0,2010-08-20,1195897.6,0.0,92.81,3.041,126.0766452,14.18
3947,28.0,2011-09-30,1120731.76,0.0,83.26,3.877,129.6060667,13.503
3960,28.0,2011-12-30,1270036.53,1.0,44.64,3.428,130.0710323,12.89
3956,28.0,2011-12-02,1368130.35,0.0,52.5,3.701,129.8459667,12.89
3913,28.0,2011-02-04,1564897.32,0.0,45.14,3.348,127.7195806,14.021
3887,28.0,2010-08-06,1523101.38,0.0,92.95,3.123,126.0854516,14.18
3998,28.0,2012-09-21,1135340.19,0.0,82.97,4.125,131.0103333,10.926
3876,28.0,2010-05-21,1217923.71,0.0,76.2,3.12,126.1843871,14.099
3907,28.0,2010-12-24,2026026.39,0.0,52.02,3.236,126.9835806,14.313
3933,28.0,2011-06-24,1208809.34,0.0,88.95,3.898,129.0663,13.736
3909,28.0,2011-01-07,1402902.47,0.0,37.64,3.287,127.1917742,14.021
3944,28.0,2011-09-09,1310087.0,1.0,88.0,3.913,129.3686129,13.503
3959,28.0,2011-12-23,1796203.51,0.0,45.4,3.541,129.9845484,12.89
3963,28.0,2012-01-20,1129540.48,0.0,46.2,3.66,130.2792258,12.187
3961,28.0,2012-01-06,1466046.07,0.0,50.43,3.599,130.1575161,12.187
4001,28.0,2012-10-12,1205536.71,0.0,71.74,4.468,131.1083333,10.199
3945,28.0,2011-09-16,1159212.1,0.0,76.36,3.918,129.4306,13.503
3991,28.0,2012-08-03,1376520.1,0.0,88.16,3.76,130.737871,10.926
3990,28.0,2012-07-27,1135035.09,0.0,93.47,3.769,130.7195806,10.926
4000,28.0,2012-10-05,1462941.03,0.0,81.61,3.966,131.0756667,10.199
3914,28.0,2011-02-11,1397301.38,1.0,51.3,3.381,127.859129,14.021
3937,28.0,2011-07-22,1165870.54,0.0,91.17,3.794,129.1507742,13.503
3939,28.0,2011-08-05,1523870.89,0.0,90.61,3.803,129.1846452,13.503
3996,28.0,2012-09-07,1469693.99,1.0,88.52,4.124,130.9325484,10.926
3892,28.0,2010-09-10,1246062.17,1.0,83.63,3.044,126.1145806,14.18
3972,28.0,2012-03-23,1216059.41,0.0,56.26,4.038,130.8966452,12.187
3989,28.0,2012-07-20,1149427.48,0.0,85.53,3.726,130.7012903,10.926
3971,28.0,2012-03-16,1337875.49,0.0,64.44,4.273,130.8261935,12.187
3902,28.0,2010-11-19,1179315.72,0.0,58.18,3.161,126.6072,14.313
3952,28.0,2011-11-04,1576654.67,0.0,59.77,3.828,129.8051935,12.89
4088,29.0,2011-09-16,474129.35,0.0,68.08,3.809,136.3145,9.863
4115,29.0,2012-03-23,517408.48,0.0,54.68,3.889,137.6552903,8.988
4066,29.0,2011-04-15,518245.97,0.0,48.88,3.823,134.2784667,9.966
4113,29.0,2012-03-09,504750.35,0.0,41.72,3.876,137.5066897,8.988
4120,29.0,2012-04-27,497250.22,0.0,51.42,4.023,137.9781333,9.14
4062,29.0,2011-03-18,493653.43,0.0,43.38,3.634,133.8492258,10.256
4092,29.0,2011-10-14,475776.45,0.0,62.63,3.583,136.5150968,9.357
4032,29.0,2010-08-20,531640.19,0.0,73.21,2.796,132.6616129,10.409
4052,29.0,2011-01-07,455952.18,0.0,32.56,3.193,132.8823226,10.256
4071,29.0,2011-05-20,492932.51,0.0,58.56,4.101,134.6803871,9.966
4065,29.0,2011-04-08,505304.33,0.0,44.42,3.72,134.1777742,9.966
4047,29.0,2010-12-03,642678.53,0.0,39.42,3.065,132.7566667,10.524
4055,29.0,2011-01-28,410426.97,0.0,20.61,3.243,133.1059677,10.256
4046,29.0,2010-11-26,975268.91,1.0,44.61,3.07,132.8369333,10.524
4036,29.0,2010-09-17,463752.89,0.0,62.49,2.716,132.7670667,10.409
4129,29.0,2012-06-29,555954.13,0.0,70.99,3.577,138.1962667,9.14
4128,29.0,2012-06-22,581854.5,0.0,70.61,3.629,138.1629,9.14
4014,29.0,2010-04-16,509100.84,0.0,51.14,2.885,131.9809,10.16
4016,29.0,2010-04-30,501013.47,0.0,50.96,2.935,132.0644333,10.16
4127,29.0,2012-06-15,552338.76,0.0,66.56,3.683,138.1295333,9.14
4124,29.0,2012-05-25,549665.67,0.0,62.39,3.85,138.1101935,9.14
4017,29.0,2010-05-07,568497.35,0.0,63.81,2.981,132.1062,10.16
4029,29.0,2010-07-30,509872.77,0.0,76.35,2.792,132.5983871,10.409
4035,29.0,2010-09-10,491290.37,1.0,68.6,2.717,132.7564516,10.409
4132,29.0,2012-07-20,506705.36,0.0,76.57,3.61,138.2331935,9.419
4063,29.0,2011-03-25,478773.05,0.0,38.77,3.624,133.9587419,10.256
4099,29.0,2011-12-02,579874.22,0.0,49.11,3.501,136.4909333,9.357
4067,29.0,2011-04-22,589252.69,0.0,47.76,3.919,134.3571,9.966
4022,29.0,2010-06-11,540716.58,0.0,65.01,2.83,132.4357419,10.16
4009,29.0,2010-03-12,519042.49,0.0,43.43,2.805,131.784,10.064
4056,29.0,2011-02-04,504126.89,0.0,26.39,3.24,133.1834194,10.256
4084,29.0,2011-08-19,498056.0,0.0,71.3,3.82,136.183129,9.863
4012,29.0,2010-04-02,599629.25,0.0,44.96,2.826,131.9019677,10.16
4125,29.0,2012-06-01,576252.35,0.0,70.01,3.798,138.1138065,9.14
4059,29.0,2011-02-25,483660.15,0.0,30.23,3.281,133.4921429,10.256
4040,29.0,2010-10-15,483011.69,0.0,55.23,2.878,132.7633548,10.524
4143,29.0,2012-10-05,520632.8,0.0,62.09,4.027,138.8256,9.151
4109,29.0,2012-02-10,545840.05,1.0,35.68,3.655,137.1666774,8.988
4033,29.0,2010-08-27,545766.13,0.0,68.99,2.77,132.6932258,10.409
4081,29.0,2011-07-29,474653.06,0.0,75.32,3.898,135.9639355,9.863
4037,29.0,2010-09-24,465338.41,0.0,65.14,2.718,132.7619333,10.409
4102,29.0,2011-12-23,1016637.39,0.0,39.83,3.413,136.5883871,9.357
4142,29.0,2012-09-28,489674.23,0.0,62.17,4.018,138.7395,9.419
4168,30.0,2010-07-02,450337.47,0.0,82.29,2.669,210.8803726,8.099
4213,30.0,2011-05-13,424614.59,0.0,75.04,3.899,215.6124735,7.931
4207,30.0,2011-04-01,437926.79,0.0,56.36,3.524,214.4886908,7.931
4176,30.0,2010-08-27,443810.78,0.0,86.2,2.619,211.2241759,8.099
4219,30.0,2011-06-24,422715.74,0.0,85.72,3.594,214.7441108,7.931
4224,30.0,2011-07-29,414245.96,0.0,91.56,3.682,215.1363819,7.852
4270,30.0,2012-06-15,438523.24,0.0,81.51,3.393,221.4009901,6.891
4286,30.0,2012-10-05,446751.45,0.0,70.28,3.617,222.8159296,6.17
4260,30.0,2012-04-06,461511.92,0.0,69.02,3.891,221.0737638,6.891
4230,30.0,2011-09-09,370897.82,1.0,78.87,3.546,215.5148295,7.852
4163,30.0,2010-05-28,462474.16,0.0,80.94,2.759,210.5552301,8.2
4272,30.0,2012-06-29,423192.4,0.0,88.05,3.286,221.4813343,6.891
4152,30.0,2010-03-12,468189.93,0.0,57.1,2.667,211.037551,8.324
4235,30.0,2011-10-14,410711.99,0.0,69.79,3.274,217.0048261,7.441
4217,30.0,2011-06-10,424697.05,0.0,84.71,3.648,214.6964908,7.931
4170,30.0,2010-07-16,438068.71,0.0,85.61,2.623,210.7577954,8.099
4185,30.0,2010-10-29,438334.39,0.0,67.51,2.716,211.5661131,8.163
4288,30.0,2012-10-19,437537.29,0.0,68.52,3.594,223.0598077,6.17
4171,30.0,2010-07-23,440491.33,0.0,87.17,2.608,210.8921319,8.099
4257,30.0,2012-03-16,413617.45,0.0,63.39,3.734,220.8498468,7.057
4178,30.0,2010-09-10,455162.92,1.0,79.3,2.565,211.1532104,8.099
4240,30.0,2011-11-18,436462.63,0.0,61.9,3.308,217.8670218,7.441
4281,30.0,2012-08-31,439132.5,0.0,83.58,3.638,221.9415576,6.565
4254,30.0,2012-02-24,425215.71,0.0,54.81,3.555,220.275944,7.057
4243,30.0,2011-12-09,436741.02,0.0,41.44,3.158,218.605037,7.441
4274,30.0,2012-07-13,417640.34,0.0,82.51,3.256,221.5616784,6.565
4151,30.0,2010-03-05,472591.07,0.0,48.61,2.625,211.0067542,8.324
4214,30.0,2011-05-20,435102.2,0.0,68.36,3.907,215.3834778,7.931
4229,30.0,2011-09-02,369722.32,0.0,91.94,3.533,215.4508632,7.852
4150,30.0,2010-02-26,472330.71,0.0,45.31,2.561,210.9759573,8.324
4241,30.0,2011-11-25,452163.93,1.0,56.43,3.236,218.1130269,7.441
4285,30.0,2012-09-28,425410.04,0.0,80.38,3.666,222.6164329,6.565
4264,30.0,2012-05-04,454477.54,0.0,77.53,3.749,221.3095166,6.891
4287,30.0,2012-10-12,434593.26,0.0,61.53,3.601,223.0154263,6.17
4179,30.0,2010-09-17,462058.19,0.0,83.03,2.582,211.1806415,8.099
4268,30.0,2012-06-01,427021.18,0.0,79.24,3.501,221.3852748,6.891
4261,30.0,2012-04-13,428784.7,0.0,69.03,3.891,221.1484028,6.891
4212,30.0,2011-05-06,438789.52,0.0,61.87,3.906,215.4448709,7.931
4236,30.0,2011-10-21,428958.53,0.0,65.16,3.353,217.1650042,7.441
4161,30.0,2010-05-14,461868.09,0.0,73.08,2.854,209.9984585,8.2
4156,30.0,2010-04-09,454800.96,0.0,65.74,2.77,210.2831653,8.2
4184,30.0,2010-10-22,459631.74,0.0,70.72,2.725,211.5187208,8.163
4258,30.0,2012-03-23,430222.97,0.0,62.96,3.787,220.9244858,7.057
4372,31.0,2011-09-02,1385769.03,0.0,91.94,3.533,215.4508632,7.852
4323,31.0,2010-09-24,1230250.25,0.0,80.79,2.624,211.2552578,8.099
4418,31.0,2012-07-20,1392395.2,0.0,84.25,3.311,221.5701123,6.565
4416,31.0,2012-07-06,1458059.42,0.0,85.26,3.227,221.5215064,6.565
4324,31.0,2010-10-01,1213981.64,0.0,70.28,2.603,211.3298742,8.163
4370,31.0,2011-08-19,1487542.53,0.0,90.11,3.554,215.3229307,7.852
4413,31.0,2012-06-15,1431003.43,0.0,81.51,3.393,221.4009901,6.891
4367,31.0,2011-07-29,1308122.15,0.0,91.56,3.682,215.1363819,7.852
4381,31.0,2011-11-04,1426405.46,0.0,56.01,3.332,217.4853605,7.441
4369,31.0,2011-08-12,1443311.49,0.0,92.32,3.638,215.2593211,7.852
4406,31.0,2012-04-27,1311352.25,0.0,69.21,3.814,221.255812,6.891
4317,31.0,2010-08-13,1327719.34,0.0,89.65,2.692,211.2951413,8.099
4306,31.0,2010-05-28,1309437.17,0.0,80.94,2.759,210.5552301,8.2
4377,31.0,2011-10-07,1427383.24,0.0,71.64,3.285,216.6958311,7.441
4412,31.0,2012-06-08,1443285.79,0.0,79.47,3.452,221.3877467,6.891
4308,31.0,2010-06-11,1377092.33,0.0,83.51,2.668,211.1120018,8.2
4347,31.0,2011-03-11,1405572.93,0.0,54.69,3.459,213.7646401,8.028
4398,31.0,2012-03-02,1427881.22,0.0,59.3,3.63,220.4866886,7.057
4423,31.0,2012-08-24,1379783.21,0.0,77.72,3.62,221.8083518,6.565
4430,31.0,2012-10-12,1401113.42,0.0,61.53,3.601,223.0154263,6.17
4363,31.0,2011-07-01,1371889.27,0.0,87.57,3.524,214.8368678,7.852
4315,31.0,2010-07-30,1231993.14,0.0,83.59,2.64,211.0264684,8.099
4353,31.0,2011-04-22,1461393.91,0.0,70.79,3.807,215.1096657,7.931
4392,31.0,2012-01-20,1372504.9,0.0,52.21,3.268,219.6258417,7.057
4366,31.0,2011-07-22,1401944.8,0.0,90.27,3.651,215.0749122,7.852
4415,31.0,2012-06-29,1349202.25,0.0,88.05,3.286,221.4813343,6.891
4408,31.0,2012-05-11,1392938.06,0.0,74.14,3.688,221.3632212,6.891
4432,31.0,2012-10-26,1340232.55,0.0,70.5,3.506,223.0783366,6.17
4295,31.0,2010-03-12,1366193.35,0.0,57.1,2.667,211.037551,8.324
4368,31.0,2011-08-05,1428993.33,0.0,94.22,3.684,215.1978515,7.852
4420,31.0,2012-08-03,1390174.63,0.0,91.57,3.417,221.5869799,6.565
4319,31.0,2010-08-27,1326621.98,0.0,86.2,2.619,211.2241759,8.099
4304,31.0,2010-05-14,1287288.59,0.0,73.08,2.854,209.9984585,8.2
4342,31.0,2011-02-04,1443206.46,0.0,36.33,2.989,212.2240646,8.028
4345,31.0,2011-02-25,1365678.22,0.0,61.27,3.065,213.190421,8.028
4374,31.0,2011-09-16,1363460.86,0.0,80.62,3.526,215.6944378,7.852
4391,31.0,2012-01-13,1377485.12,0.0,45.0,3.261,219.5328198,7.057
4357,31.0,2011-05-20,1387365.19,0.0,68.36,3.907,215.3834778,7.931
4400,31.0,2012-03-16,1481728.13,0.0,63.39,3.734,220.8498468,7.057
4339,31.0,2011-01-14,1350730.31,0.0,34.14,2.983,211.1176713,8.028
4384,31.0,2011-11-25,1934099.65,1.0,56.43,3.236,218.1130269,7.441
4419,31.0,2012-07-27,1303732.36,0.0,88.09,3.407,221.5785461,6.565
4332,31.0,2010-11-26,1858856.06,1.0,62.96,2.735,211.4062867,8.163
4465,32.0,2010-09-17,1043962.36,0.0,67.17,2.8,190.4688287,9.017
4503,32.0,2011-06-10,1239741.34,0.0,65.49,3.735,192.8470612,8.595
4480,32.0,2010-12-31,955463.84,1.0,27.7,2.829,191.2557002,9.137
4496,32.0,2011-04-22,1210602.91,0.0,48.69,3.636,192.5234638,8.595
4509,32.0,2011-07-22,1185674.48,0.0,76.0,3.545,193.5120367,8.622
4542,32.0,2012-03-09,1124537.97,0.0,39.9,3.286,196.9631599,8.256
4481,32.0,2011-01-07,1046416.17,0.0,23.78,2.882,191.3683815,8.818
4457,32.0,2010-07-23,1109574.11,0.0,75.69,2.691,189.774698,9.017
4545,32.0,2012-03-30,1108686.87,0.0,56.09,3.75,197.4133259,8.256
4533,32.0,2012-01-06,1099937.25,0.0,36.75,3.095,196.5458309,8.256
4556,32.0,2012-06-15,1234759.54,0.0,70.91,3.723,197.692292,8.09
4529,32.0,2011-12-09,1415746.91,0.0,17.94,3.331,195.8742575,8.513
4552,32.0,2012-05-18,1177539.71,0.0,57.46,3.837,197.5553137,8.09
4505,32.0,2011-06-24,1163869.52,0.0,65.06,3.661,192.9982655,8.595
4438,32.0,2010-03-12,1093319.37,0.0,39.88,2.684,189.7372075,9.014
4482,32.0,2011-01-14,1028206.51,0.0,21.69,2.911,191.4784939,8.818
4519,32.0,2011-09-30,1088943.98,0.0,65.04,3.538,194.8779718,8.622
4539,32.0,2012-02-17,1243812.59,0.0,24.26,3.113,196.9432711,8.256
4537,32.0,2012-02-03,1156826.31,0.0,35.89,3.031,196.8728921,8.256
4564,32.0,2012-08-10,1227469.2,0.0,75.93,3.509,198.0795651,7.872
